data_path,sheet_name,data_name,y_true,y_pred,correct
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,0,0,True
Model_D,HalogenLamp,HalogenLamp_D1,1,0,False
Model_D,HalogenLamp,HalogenLamp_D1,1,0,False
Model_D,HalogenLamp,HalogenLamp_D1,1,1,True
Model_D,HalogenLamp,HalogenLamp_D1,1,1,True
Model_D,HalogenLamp,HalogenLamp_D1,1,1,True
Model_D,HalogenLamp,HalogenLamp_D1,1,1,True
Model_D,HalogenLamp,HalogenLamp_D1,1,1,True
Model_D,HalogenLamp,HalogenLamp_D1,1,1,True
Model_D,HalogenLamp,HalogenLamp_D1,1,1,True
Model_D,HalogenLamp,HalogenLamp_D1,1,1,True
Model_D,HalogenLamp,HalogenLamp_D1,1,1,True
Model_D,HalogenLamp,HalogenLamp_D1,1,1,True
Model_D,HalogenLamp,HalogenLamp_D1,1,1,True
Model_D,HalogenLamp,HalogenLamp_D1,1,1,True
Model_D,HalogenLamp,HalogenLamp_D1,1,1,True
Model_D,HalogenLamp,HalogenLamp_D1,1,1,True
Model_D,HalogenLamp,HalogenLamp_D1,1,1,True
Model_D,HalogenLamp,HalogenLamp_D1,1,1,True
Model_D,HalogenLamp,HalogenLamp_D1,1,1,True
Model_D,HalogenLamp,HalogenLamp_D1,1,1,True
Model_D,HalogenLamp,HalogenLamp_D1,1,1,True
Model_D,HalogenLamp,HalogenLamp_D1,1,1,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,0,0,True
Model_D,HalogenLamp,HalogenLamp_D2,1,0,False
Model_D,HalogenLamp,HalogenLamp_D2,1,1,True
Model_D,HalogenLamp,HalogenLamp_D2,1,1,True
Model_D,HalogenLamp,HalogenLamp_D2,1,1,True
Model_D,HalogenLamp,HalogenLamp_D2,1,1,True
Model_D,HalogenLamp,HalogenLamp_D2,1,1,True
Model_D,HalogenLamp,HalogenLamp_D2,1,1,True
Model_D,HalogenLamp,HalogenLamp_D2,1,1,True
Model_D,HalogenLamp,HalogenLamp_D2,1,1,True
Model_D,HalogenLamp,HalogenLamp_D2,1,1,True
Model_D,HalogenLamp,HalogenLamp_D2,1,1,True
Model_D,HalogenLamp,HalogenLamp_D2,1,1,True
Model_D,HalogenLamp,HalogenLamp_D2,1,1,True
Model_D,HalogenLamp,HalogenLamp_D2,1,1,True
Model_D,HalogenLamp,HalogenLamp_D2,1,1,True
Model_D,HalogenLamp,HalogenLamp_D2,1,1,True
Model_D,HalogenLamp,HalogenLamp_D2,1,1,True
Model_D,HalogenLamp,HalogenLamp_D2,1,1,True
Model_D,HalogenLamp,HalogenLamp_D2,1,1,True
Model_D,HalogenLamp,HalogenLamp_D2,1,1,True
Model_D,HalogenLamp,HalogenLamp_D2,1,1,True
Model_D,HalogenLamp,HalogenLamp_D2,1,1,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,0,0,True
Model_D,HalogenLamp,HalogenLamp_D3,1,0,False
Model_D,HalogenLamp,HalogenLamp_D3,1,0,False
Model_D,HalogenLamp,HalogenLamp_D3,1,1,True
Model_D,HalogenLamp,HalogenLamp_D3,1,1,True
Model_D,HalogenLamp,HalogenLamp_D3,1,1,True
Model_D,HalogenLamp,HalogenLamp_D3,1,1,True
Model_D,HalogenLamp,HalogenLamp_D3,1,1,True
Model_D,HalogenLamp,HalogenLamp_D3,1,1,True
Model_D,HalogenLamp,HalogenLamp_D3,1,1,True
Model_D,HalogenLamp,HalogenLamp_D3,1,1,True
Model_D,HalogenLamp,HalogenLamp_D3,1,1,True
Model_D,HalogenLamp,HalogenLamp_D3,1,1,True
Model_D,HalogenLamp,HalogenLamp_D3,1,1,True
Model_D,HalogenLamp,HalogenLamp_D3,1,1,True
Model_D,HalogenLamp,HalogenLamp_D3,1,1,True
Model_D,HalogenLamp,HalogenLamp_D3,1,1,True
Model_D,HalogenLamp,HalogenLamp_D3,1,1,True
Model_D,HalogenLamp,HalogenLamp_D3,1,1,True
Model_D,HalogenLamp,HalogenLamp_D3,1,1,True
Model_D,HalogenLamp,HalogenLamp_D3,1,1,True
Model_D,HalogenLamp,HalogenLamp_D3,1,1,True
Model_D,HalogenLamp,HalogenLamp_D3,1,1,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
Model_D,HalogenLamp,HalogenLamp_D4,0,0,True
